大华山镇	110117105000
夏各庄镇	110117106000
马昌营镇	110117108000
王辛庄镇	110117110000
大兴庄镇	110117111000
刘家店镇	110117112000
镇罗营镇	110117114000
黄松峪乡	110117213000
熊儿寨乡	110117214000
鼓楼街道办事处	110228001000
果园街道办事处	110228002000
檀营地区办事处	110228003000
密云镇	110228100000
溪翁庄镇	110228101000
西田各庄镇	110228102000
十里堡镇	110228103000
河南寨镇	110228104000
巨各庄镇	110228105000
穆家峪镇	110228106000
太师屯镇	110228107000
高岭镇	110228108000
不老屯镇	110228109000
冯家峪镇	110228110000
古北口镇	110228111000
大城子镇	110228112000
东邵渠镇	110228113000
北庄镇	110228114000
新城子镇	110228115000
石城镇	110228116000
百泉街道办事处	110229001000
香水园街道办事处	110229002000
儒林街道办事处	110229003000
延庆镇	110229100000
康庄镇	110229101000
八达岭镇	110229102000
永宁镇	110229103000
旧县镇	110229104000
张山营镇	110229105000
四海镇	110229106000
千家店镇	110229107000
沈家营镇	110229108000
大榆树镇	110229109000
井庄镇	110229110000
大庄科乡	110229207000
刘斌堡乡	110229209000
香营乡	110229210000
珍珠泉乡	110229214000
劝业场街道	120101001000
小白楼街道	120101002000
五大道街道	120101003000
新兴街道	120101004000
南营门街道	120101005000
南市街道	120101006000
大王庄街道	120102001000
大直沽街道	120102002000
中山门街道	120102003000
富民路街道	120102004000
二号桥街道	120102005000
春华街道	120102006000
唐家口街道	120102007000
向阳楼街道	120102008000
常州道街道	120102009000
上杭路街道	120102010000
东新街道	120102011000
鲁山道街道	120102012000
天津铁厂街道	120102013000
大营门街道	120103001000
下瓦房街道	120103002000
桃园街道	120103003000
挂甲寺街道	120103004000
马场街道	120103005000
越秀路街道	120103006000
友谊路街道	120103007000
天塔街道	120103008000
尖山街道	120103009000
陈塘庄街道	120103010000
柳林街道	120103011000
东海街道	120103012000
梅江街道	120103013000
长虹街道	120104001000
鼓楼街道	120104002000
兴南街道	120104003000
广开街道	120104004000
万兴街道	120104005000
学府街道	120104006000
向阳路街道	120104007000
嘉陵道街道	120104008000
王顶堤街道	120104009000
水上公园街道	120104010000
体育中心街道	120104011000
华苑街道	120104012000
光复道街道	120105001000
望海楼街道	120105002000
鸿顺里街道	120105003000
新开河街道	120105004000
铁东路街道	120105005000
建昌道街道	120105006000
宁园街道	120105007000
王串场街道	120105008000
江都路街道	120105009000
月牙河街道	120105010000
西于庄街道	120106001000
双环村街道	120106002000
咸阳北路街道	120106003000
丁字沽街道	120106004000
西沽街道	120106005000
三条石街道	120106006000
邵公庄街道	120106008000
芥园街道	120106009000
铃铛阁街道	120106010000
大胡同街道	120106011000
张贵庄街道	120110001000
丰年村街道	120110002000
万新街道	120110003000
无瑕街道	120110004000
新立街道	120110005000
华明街道	120110006000
金钟街道	120110007000
军粮城街道	120110008000
金桥街道办事处	120110009000
华新街道	120110010000
东丽湖街道办事处	120110011000
西营门街道	120111001000
李七庄街道	120111002000
中北镇	120111100000
杨柳青镇	120111101000
辛口镇	120111102000
张家窝镇	120111103000
精武镇	120111104000
大寺镇	120111105000
王稳庄镇	120111106000
咸水沽镇	120112100000
葛沽镇	120112101000
小站镇	120112102000
双港镇	120112103000
辛庄镇	120112104000
双桥河镇	120112106000
八里台镇	120112107000
北闸口镇	120112108000
果园新村街道	120113001000
集贤里街道	120113002000
普东街道	120113003000
瑞景街道	120113004000
佳荣里街道	120113005000
天穆镇	120113100000
北仓镇	120113101000
双街镇	120113102000
双口镇	120113103000
青光镇	120113104000
宜兴埠镇	120113106000
小淀镇	120113107000
大张庄镇	120113108000
西堤头镇	120113111000
杨村街道	120114001000
下朱庄街道	120114002000
东蒲洼街道	120114003000
黄庄街道	120114004000
徐官屯街道	120114005000
运河西街道	120114006000
梅厂镇	120114101000
大碱厂镇	120114102000
崔黄口镇	120114103000
大良镇	120114104000
下伍旗镇	120114105000
南蔡村镇	120114106000
大孟庄镇	120114107000
泗村店镇	120114108000
河西务镇	120114109000
城关镇	120114110000
东马圈镇	120114111000
黄花店镇	120114112000
石各庄镇	120114113000
王庆坨镇	120114114000
汊沽港镇	120114115000
河北屯镇	120114116000
上马台镇	120114117000
大王古庄镇	120114118000
陈咀镇	120114119000
豆张庄镇	120114120000
曹子里镇	120114121000
大黄堡镇	120114122000
高村镇	120114123000
白古屯镇	120114124000
海滨街道	120115001000
宝平街道	120115002000
钰华街道	120115003000
大白庄街道	120115004000
口东街道	120115005000
周良庄街道	120115006000
潮阳街道	120115007000
朝霞街道	120115008000
大口屯镇	120115101000
王卜庄镇	120115103000
方家庄镇	120115104000
林亭口镇	120115105000
八门城镇	120115106000
大钟庄镇	120115107000
新安镇	120115108000
霍各庄镇	120115111000
新开口镇	120115113000
大唐庄镇	120115115000
牛道口镇	120115119000
史各庄镇	120115120000
郝各庄镇	120115121000
牛家牌镇	120115123000
尔王庄镇	120115124000
黄庄镇	120115125000
塘沽街道	120116001000
杭州道街道	120116005000
新河街道	120116006000
大沽街道	120116007000
新北街道	120116008000
北塘街道	120116009000
胡家园街道	120116011000
汉沽街道	120116031000
寨上街道	120116032000
茶淀街道	120116033000
大港街道	120116051000
古林街道	120116053000
海滨街道	120116054000
新城镇	120116100000
杨家泊镇	120116135000
太平镇	120116156000
小王庄镇	120116157000
中塘镇	120116158000
芦台镇	120221100000
宁河镇	120221102000
苗庄镇	120221103000
丰台镇	120221104000
岳龙镇	120221105000
板桥镇	120221106000
潘庄镇	120221107000
造甲城镇	120221109000
七里海镇	120221110000
大北涧沽镇	120221111000
东棘坨镇	120221112000
北淮淀乡	120221204000
俵口乡	120221205000
廉庄子乡	120221206000
静海镇	120223100000
唐官屯镇	120223101000
独流镇	120223102000
王口镇	120223103000
台头镇	120223104000
子牙镇	120223105000
陈官屯镇	120223106000
中旺镇	120223107000
大邱庄镇	120223108000
蔡公庄镇	120223109000
梁头镇	120223110000
团泊镇	120223111000
双塘镇	120223112000
大丰堆镇	120223113000
沿庄镇	120223114000
西翟庄镇	120223115000
良王庄乡	120223200000
杨成庄乡	120223201000
文昌街道办事处	120225001000
渔阳镇	120225100000
洇溜镇	120225101000
官庄镇	120225102000
马伸桥镇	120225103000
下营镇	120225104000
邦均镇	120225105000
别山镇	120225106000
尤古庄镇	120225108000
上仓镇	120225109000
下仓镇	120225111000
罗庄子镇	120225112000
白涧镇	120225113000
五百户镇	120225114000
侯家营镇	120225115000
桑梓镇	120225116000
东施古镇	120225117000
下窝头镇	120225118000
杨津庄镇	120225119000
出头岭镇	120225120000
西龙虎峪镇	120225121000
穿芳峪镇	120225122000
东二营镇	120225123000
许家台镇	120225124000
礼明庄镇	120225125000
东赵各庄镇	120225126000
孙各庄乡	120225203000
建北街道办事处	130102001000
青园街道办事处	130102002000
广安街道办事处	130102003000
育才街道办事处	130102004000
跃进街道办事处	130102005000
河东街道办事处	130102007000
长丰街道办事处	130102010000
谈固街道办事处	130102011000
中山东路街道办事处	130102012000
阜康街道办事处	130102013000
建安街道办事处	130102014000
胜利北街道办事处	130102015000
西兆通镇	130102100000
南村镇	130102101000
高营镇	130102102000
桃园镇	130102103000
东里街道办事处	130104001000
中山街道办事处	130104002000
南长街道办事处	130104004000
维明街道办事处	130104005000
友谊街道办事处	130104007000
红旗街道办事处	130104008000
新石街道办事处	130104009000
苑东街道办事处	130104010000
西里街道办事处	130104011000
振头街道办事处	130104012000
留营街道办事处	130104013000
长兴街道办事处	130104014000
彭后街道办事处	130104015000
东风街道办事处	130104016000
东华街道办事处	130104017000
休门街道办事处	130104018000
汇通街道办事处	130104019000
革新街街道办事处	130105001000
新华路街道办事处	130105003000
宁安街道办事处	130105004000
东焦街道办事处	130105005000
西苑街道办事处	130105006000
合作路街道办事处	130105007000
联盟街道办事处	130105008000
石岗街道办事处	130105009000
五七街道办事处	130105010000
天苑街道办事处	130105011000
北苑街道办事处	130105012000
大郭镇	130105100000
赵陵铺镇	130105101000
西三庄乡	130105201000
杜北乡	130105202000
矿市街道办事处	130107001000
四微街道办事处	130107002000
贾庄镇	130107100000
凤山镇	130107101000
横涧乡	130107200000
裕兴街道办事处	130108001000
裕强街道办事处	130108002000
东苑街道办事处	130108003000
建通街道办事处	130108004000
槐底街道办事处	130108005000
裕华路街道办事处	130108006000
裕东街道办事处	130108007000
裕翔街道办事处	130108008000
建华南街道办事处	130108009000
方村镇	130108101000
廉州镇	130109100000
兴安镇	130109101000
贾市庄镇	130109102000
南营镇	130109103000
梅花镇	130109104000
岗上镇	130109105000
南董镇	130109107000
张家庄镇	130109108000
南孟镇	130109109000
增村镇	130109110000
常安镇	130109111000
西关镇	130109112000
九门回族乡	130109200000
获鹿镇	130110100000
铜冶镇	130110101000
寺家庄镇	130110102000
上庄镇	130110103000
李村镇	130110104000
宜安镇	130110105000
黄壁庄镇	130110106000
大河镇	130110107000
山尹村镇	130110108000
石井乡	130110200000
白鹿泉乡	130110201000
上寨乡	130110202000
栾城镇	130111100000
冶河镇	130111103000
窦妪镇	130111104000
楼底镇	130111105000
南高乡	130111200000
柳林屯乡	130111201000
西营乡	130111202000
微水镇	130121100000
上安镇	130121101000
天长镇	130121102000
秀林镇	130121103000
南峪镇	130121104000
威州镇	130121105000
小作镇	130121106000
南障城镇	130121107000
苍岩山镇	130121108000
测鱼镇	130121109000
吴家窑乡	130121200000
北正乡	130121201000
于家乡	130121202000
孙庄乡	130121203000
南陉乡	130121204000
辛庄乡	130121205000
南王庄乡	130121206000
诸福屯街道办事处	130123001000
三里屯街道办事处	130123002000
正定镇	130123100000
新城铺镇	130123102000
新安镇	130123103000
南牛乡	130123200000
南楼乡	130123201000
西平乐乡	130123202000
北早现乡	130123203000
曲阳桥乡	130123204000
龙州镇	130125100000
南桥镇	130125101000
上碑镇	130125102000
口头镇	130125103000
